i,smiles,A_G_eV,status
118660,[H]C([H])([H])OC([H])([H])[C@]1([H])O[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],-84.2203369140625,OK
118661,[H]OC([H])([H])C([H])([H])[C@@]1([H])[N@@H+](C([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H],-86.5387191772461,OK
118662,[H]C([H])([H])OC([H])([H])[C@@]1([H])[N@@H+](C([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H],-86.31868743896484,OK
118663,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])[H],-84.2348403930664,OK
118664,[H]C([H])([H])OC([H])([H])[C@]1([H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])[H],-84.03021240234375,OK
118665,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])[H],-84.1006851196289,OK
118666,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]1([H])C([H])([H])OC([H])([H])[H],-84.0503158569336,OK
118667,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])C([H])([H])OC([H])([H])[H],-83.83080291748047,OK
118668,[H]OC([H])([H])C([H])([H])[N@@H+]1C([H])([H])[C@]1([H])C([H])([H])OC([H])([H])[H],-78.85245513916016,OK
118669,[H]OC([H])([H])C([H])([H])[C@]1([H])N([H])[C@]1([H])C([H])([H])OC([H])([H])[H],-79.0530014038086,OK
118670,[H]N1[C@@]([H])(C([H])([H])OC([H])([H])[H])[C@@]1([H])C([H])([H])OC([H])([H])[H],-78.80965423583984,OK
118671,[H]OC([H])([H])C([H])([H])[C@]1([H])O[C@]1([H])C([H])([H])OC([H])([H])[H],-76.69578552246094,OK
118672,[H]C([H])([H])OC([H])([H])[C@]1([H])O[C@]1([H])C([H])([H])OC([H])([H])[H],-76.42002868652344,OK
118673,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])O[H],-84.2652359008789,OK
118674,[H]OC([H])([H])C([H])([H])[N@@H+]1C([H])([H])[C@]1([H])C([H])([H])C([H])([H])O[H],-79.07017517089844,OK
118675,[H]OC([H])([H])C([H])([H])[C@]1([H])N([H])[C@]1([H])C([H])([H])C([H])([H])O[H],-79.31385040283203,OK
118676,[H]OC([H])([H])C([H])([H])[C@]1([H])O[C@]1([H])C([H])([H])C([H])([H])O[H],-76.94795989990234,OK
118677,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]2(C([H])([H])[H])N([H])[C@]12[H],-81.42676544189453,OK
118678,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]2(C([H])([H])[H])O[C@]12[H],-79.0582046508789,OK
118679,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2(C([H])([H])[H])C([H])([H])[C@@]12[H],-86.38072967529297,OK
118680,[H]OC([H])([H])C([H])([H])[C@@]1([H])O[C@@]2(C([H])([H])[H])C([H])([H])[C@]21[H],-78.94140625,OK
118681,[H]OC([H])([H])C([H])([H])[C@]1([H])[N@@H+]2C([H])([H])[C@]2(C([H])([H])[H])C1([H])[H],-81.32695007324219,OK
118682,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2(C([H])([H])[H])C([H])([H])[C@@]12[H],-93.90647888183594,OK
118683,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2(C([H])([H])[H])O[C@@]12[H],-86.59131622314453,OK
118684,[H]O[C@@]12C([H])([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])[C@]1([H])C2([H])[H],-86.440673828125,OK
118685,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2(C([H])([H])[H])C([H])([H])[C@]21[H],-86.46644592285156,OK
118686,[H]O[C@@]12C([H])([H])[N@H+](C([H])([H])C([H])([H])C([H])([H])[H])[C@]1([H])C2([H])[H],-81.14493560791016,OK
118687,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[C@@]2(C([H])([H])[H])C([H])([H])[C@]21[H],-86.46712493896484,OK
118688,[H]N1[C@]2(C([H])([H])[H])C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])[H])[C@]12[H],-81.29537963867188,OK
118689,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[C@@]2(C([H])([H])[H])O[C@]21[H],-79.01496124267578,OK
118690,[H]O[C@]12C([H])([H])[C@@]1([H])[C@@]([H])(OC([H])([H])C([H])([H])[H])C2([H])[H],-78.98712921142578,OK
118691,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])[C@@]2(C([H])([H])[H])C([H])([H])[C@@]12[H],-86.196533203125,OK
118692,[H]C([H])([H])OC([H])([H])[C@]1([H])[N@@H+]2C([H])([H])[C@]2(C([H])([H])[H])C1([H])[H],-81.08903503417969,OK
118693,[H]N1[C@]2(C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])OC([H])([H])[H])[C@]12[H],-81.1445541381836,OK
118694,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])[C@@]2(C([H])([H])[H])O[C@@]12[H],-78.8770523071289,OK
118695,[H]O[C@@]12C([H])([H])[C@]([H])(C([H])([H])OC([H])([H])[H])[C@]1([H])C2([H])[H],-78.73003387451172,OK
118696,[H]C([H])([H])OC([H])([H])[C@@]1([H])O[C@@]2(C([H])([H])[H])C([H])([H])[C@]21[H],-78.688720703125,OK
118697,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2(O[H])C([H])([H])[C@@]12[H],-78.91517639160156,OK
118698,[H]OC([H])([H])C([H])([H])[N@H+]1C([H])([H])[C@@]2(O[H])C([H])([H])[C@@]12[H],-73.73809814453125,OK
118699,[H]C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C2(C([H])([H])C2([H])[H])C1([H])[H],-93.89134979248048,OK
118700,[H]C([H])([H])C([H])([H])C([H])([H])[C@]1([H])OC2(C([H])([H])C2([H])[H])C1([H])[H],-86.56192779541016,OK
118701,[H]C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]2(OC2([H])[H])C1([H])[H],-86.54811096191406,OK
118702,[H]C([H])([H])C([H])([H])C([H])([H])[N@H+]1C([H])([H])[C@]2(OC2([H])[H])C1([H])[H],-81.2467041015625,OK
118703,[H]C([H])([H])C([H])([H])OC1([H])C([H])([H])C2(C([H])([H])C2([H])[H])C1([H])[H],-86.40260314941406,OK
118704,[H]N1C([H])([H])[C@]12C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])[H])C2([H])[H],-81.37895202636719,OK
118705,[H]C([H])([H])C([H])([H])O[C@]1([H])C([H])([H])[C@]2(OC2([H])[H])C1([H])[H],-79.03632354736328,OK
118706,[H]C([H])([H])OC([H])([H])C1([H])C([H])([H])C2(C([H])([H])C2([H])[H])C1([H])[H],-86.1829605102539,OK
118707,[H]C([H])([H])OC([H])([H])[C@]1([H])OC2(C([H])([H])C2([H])[H])C1([H])[H],-78.78978729248047,OK
118708,[H]C([H])([H])OC([H])([H])[C@]1([H])C([H])([H])[C@]2(OC2([H])[H])C1([H])[H],-78.83873748779297,OK
118709,[H]OC([H])([H])C([H])([H])C1([H])C([H])([H])C2(C([H])([H])C2([H])[H])C1([H])[H],-86.3635025024414,OK
118710,[H]OC([H])([H])C([H])([H])[C@]1([H])OC2(C([H])([H])C2([H])[H])C1([H])[H],-79.03545379638672,OK
118711,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]2(OC2([H])[H])C1([H])[H],-79.0178451538086,OK
118712,[H]OC([H])([H])C([H])([H])[N@H+]1C([H])([H])[C@]2(N([H])C2([H])[H])C1([H])[H],-76.10701751708984,OK
118713,[H]OC([H])([H])C([H])([H])[N@H+]1C([H])([H])[C@]2(OC2([H])[H])C1([H])[H],-73.74452209472656,OK
118714,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[N@@H+]2[C@@]1([H])[C@]2([H])C([H])([H])[H],-81.02017211914062,OK
118715,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]2([H])[C@]([H])(C([H])([H])[H])[C@]12[H],-86.1556396484375,OK
118716,[H]OC([H])([H])C([H])([H])[C@@]1([H])[N@H+]2[C@@]([H])(C([H])([H])[H])[C@@]2([H])C1([H])[H],-81.02286529541016,OK
118717,[H]OC([H])([H])C([H])([H])[C@]1([H])O[C@]2([H])[C@]([H])(C([H])([H])[H])[C@@]21[H],-78.65441131591797,OK
118718,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])[C@@]([H])(C([H])([H])[H])[C@@]12[H],-93.68073272705078,OK
118719,[H]O[C@]1([H])[C@]2([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])[C@]12[H],-86.35210418701172,OK
118720,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])[C@@]([H])(C([H])([H])[H])[C@]21[H],-86.17375946044922,OK
118721,[H]O[C@]1([H])[C@]2([H])O[C@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])[C@@]21[H],-78.80992126464844,OK
118722,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[C@@]2([H])[C@@]([H])(C([H])([H])[H])[C@]21[H],-86.30709838867188,OK
118723,[H]O[C@]1([H])[C@]2([H])C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])[H])[C@]12[H],-79.00415802001953,OK
118724,[H]C([H])([H])[N@@H+]1[C@]2([H])[C@@]([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[C@]12[H],-80.95929718017578,OK
118725,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[N@@H+]2[C@@]1([H])[C@]2([H])C([H])([H])[H],-81.14036560058594,OK
118726,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]2([H])[N@H+](C([H])([H])[H])[C@]12[H],-80.88231658935547,OK
118727,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])[C@@]([H])(C([H])([H])[H])[C@@]12[H],-85.97821807861328,OK
118728,[H]C([H])([H])OC([H])([H])[C@]1([H])[N@H+]2[C@@]([H])(C1([H])[H])[C@@]2([H])C([H])([H])[H],-80.81082916259766,OK
118729,[H]O[C@]1([H])[C@]2([H])C([H])([H])[C@]([H])(C([H])([H])OC([H])([H])[H])[C@]12[H],-78.66304016113281,OK
118730,[H]C([H])([H])OC([H])([H])[C@@]1([H])O[C@@]2([H])[C@@]([H])(C([H])([H])[H])[C@]21[H],-78.4034423828125,OK
118731,[H]O[C@]1([H])[C@]2([H])O[C@]([H])(C([H])([H])OC([H])([H])[H])[C@@]21[H],-71.02215576171875,OK
118732,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])[C@@]([H])(O[H])[C@@]12[H],-78.78050994873047,OK
118733,[H]OC([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])[C@@]([H])(O[H])[C@]21[H],-71.2796630859375,OK
118734,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]2([H])C([H])([H])[C@]12C([H])([H])[H],-86.37977600097656,OK
118735,[H]OC([H])([H])C([H])([H])[C@]1([H])O[C@]2([H])C([H])([H])[C@]12C([H])([H])[H],-78.83014678955078,OK
118736,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])[N@@H+]2C([H])([H])[C@@]21C([H])([H])[H],-81.28199768066406,OK
118737,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]2([H])N([H])[C@]12C([H])([H])[H],-81.31884002685547,OK
118738,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]2([H])O[C@]12C([H])([H])[H],-79.05400848388672,OK
118739,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]12C([H])([H])[H],-93.9033203125,OK
118740,[H]O[C@@]12C([H])([H])[C@]1([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[H],-86.4601058959961,OK
118741,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])O[C@@]12C([H])([H])[H],-86.58396911621094,OK
118742,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21C([H])([H])[H],-86.35362243652344,OK
118743,[H]O[C@@]12C([H])([H])[C@]1([H])O[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[H],-78.85547637939453,OK
118744,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@]21C([H])([H])[H],-86.46906280517578,OK
118745,[H]O[C@@]12C([H])([H])[C@]1([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])[H],-79.02051544189453,OK
118746,[H]N1[C@@]2(C([H])([H])[H])[C@@]([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[C@@]12[H],-81.30011749267578,OK
118747,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[C@@]2([H])O[C@@]12C([H])([H])[H],-79.02397155761719,OK
118748,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[N@H+]2C([H])([H])[C@]21C([H])([H])[H],-81.34221649169922,OK
118749,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]12C([H])([H])[H],-86.19025421142578,OK
118750,[H]O[C@@]12C([H])([H])[C@]1([H])C([H])([H])[C@]2([H])C([H])([H])OC([H])([H])[H],-78.73991394042969,OK
118751,[H]N1[C@@]2(C([H])([H])[H])[C@@]([H])(C([H])([H])OC([H])([H])[H])C([H])([H])[C@@]12[H],-81.13910675048828,OK
118752,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])O[C@@]12C([H])([H])[H],-78.86788940429688,OK
118753,[H]C([H])([H])OC([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21C([H])([H])[H],-78.5863265991211,OK
118754,[H]O[C@@]12C([H])([H])[C@]1([H])O[C@]2([H])C([H])([H])OC([H])([H])[H],-71.09231567382812,OK
118755,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]12O[H],-78.93782043457031,OK
118756,[H]OC([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21O[H],-71.33226013183594,OK
118757,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],-94.2667007446289,OK
118758,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])O[C@]1([H])C2([H])[H],-86.79472351074219,OK
118759,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])O[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],-86.78179931640625,OK
118760,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],-86.82305145263672,OK
118761,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[C@@]2([H])O[C@]1([H])C2([H])[H],-79.2256851196289,OK
118762,[H]C([H])([H])C([H])([H])O[C@@]1([H])O[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],-79.50011444091797,OK
118763,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],-86.57170104980469,OK
118764,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])O[C@]1([H])C2([H])[H],-79.09423065185547,OK
118765,[H]C([H])([H])OC([H])([H])[C@@]1([H])O[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],-79.0384750366211,OK
118766,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],-86.74571990966797,OK
118767,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])O[C@]1([H])C2([H])[H],-79.26397705078125,OK
118768,[H]OC([H])([H])C([H])([H])[C@@]1([H])O[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],-79.26021575927734,OK
118769,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]2([H])C1([H])[H],-94.51968383789062,OK
118770,[H]C([H])([H])C([H])([H])C([H])([H])[C@]1([H])O[C@]2([H])C([H])([H])[C@]2([H])C1([H])[H],-87.09184265136719,OK
118771,[H]C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]2([H])O[C@]2([H])C1([H])[H],-87.26953125,OK
118772,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@@]2([H])O1,-79.65516662597656,OK
118773,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]2([H])C1([H])[H],-87.13331604003906,OK
118774,[H]C([H])([H])C([H])([H])O[C@]1([H])O[C@]2([H])C([H])([H])[C@]2([H])C1([H])[H],-79.8511734008789,OK
118775,[H]C([H])([H])C([H])([H])O[C@]1([H])C([H])([H])[N@@H+]2C([H])([H])[C@]2([H])C1([H])[H],-81.95039367675781,OK
118776,[H]N1[C@@]2([H])C([H])([H])[C@@]([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[C@@]12[H],-82.00260925292969,OK
118777,[H]C([H])([H])C([H])([H])O[C@]1([H])C([H])([H])[C@]2([H])O[C@]2([H])C1([H])[H],-79.734130859375,OK
118778,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]2([H])C1([H])[H],-86.8450698852539,OK
118779,[H]C([H])([H])OC([H])([H])[C@]1([H])O[C@]2([H])C([H])([H])[C@]2([H])C1([H])[H],-79.33393096923828,OK
118780,[H]C([H])([H])OC([H])([H])[C@]1([H])C([H])([H])[C@]2([H])O[C@]2([H])C1([H])[H],-79.61861419677734,OK
118781,[H]C([H])([H])OC([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@@]2([H])O1,-71.83174896240234,OK
118782,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]2([H])C1([H])[H],-86.99568176269531,OK
118783,[H]OC([H])([H])C([H])([H])[C@]1([H])O[C@]2([H])C([H])([H])[C@]2([H])C1([H])[H],-79.56967163085938,OK
118784,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])[N@@H+]2C([H])([H])[C@]2([H])C1([H])[H],-81.80880737304688,OK
118785,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]2([H])O[C@]2([H])C1([H])[H],-79.73628234863281,OK
118786,[H]OC([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@@]2([H])O1,-72.11888885498047,OK
118787,[H]OC([H])([H])C([H])([H])[N@@H+]1C([H])([H])[C@]2([H])O[C@]2([H])C1([H])[H],-74.54431915283203,OK
118788,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]12[H],-93.77989196777344,OK
118789,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])O[C@@]12[H],-86.37362670898438,OK
118790,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])OC([H])([H])[C@@]12[H],-86.3304443359375,OK
118791,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])C([H])([H])[C@]21[H],-86.47276306152344,OK
118792,[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])O[C@]21[H],-78.9871826171875,OK
118793,[H]C([H])([H])C([H])([H])C([H])([H])[N@@H+]1C([H])([H])[C@@]2([H])OC([H])([H])[C@@]12[H],-81.12406158447266,OK
118794,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])[C@]21[H],-86.34228515625,OK
118795,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])O[C@]21[H],-78.7691879272461,OK
118796,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[C@@]2([H])OC([H])([H])[C@@]12[H],-78.8648910522461,OK
118797,[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[N@H+]2C([H])([H])C([H])([H])[C@]21[H],-81.0888442993164,OK
118798,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]12[H],-86.06151580810547,OK
118799,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])O[C@@]12[H],-78.66143035888672,OK
118800,[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])OC([H])([H])[C@@]12[H],-78.60523986816406,OK
118801,[H]N1[C@@]2([H])C([H])([H])O[C@@]2([H])[C@@]1([H])C([H])([H])OC([H])([H])[H],-73.57148742675781,OK
118802,[H]C([H])([H])OC([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])C([H])([H])[C@]21[H],-78.6763687133789,OK
118803,[H]C([H])([H])OC([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])O[C@]21[H],-71.20858001708984,OK
118804,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]12[H],-86.25680541992188,OK
118805,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])O[C@@]12[H],-78.84222412109375,OK
118806,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])OC([H])([H])[C@@]12[H],-78.8017349243164,OK
118807,[H]OC([H])([H])C([H])([H])[C@@]1([H])N([H])[C@@]2([H])C([H])([H])O[C@]21[H],-73.79344940185547,OK
118808,[H]OC([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])C([H])([H])[C@]21[H],-78.95182800292969,OK
118809,[H]OC([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])N([H])[C@]21[H],-73.840576171875,OK
118810,[H]OC([H])([H])C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])O[C@]21[H],-71.46282196044922,OK
118811,[H]OC([H])([H])C([H])([H])[N@@H+]1C([H])([H])[C@@]2([H])OC([H])([H])[C@@]12[H],-73.61268615722656,OK
118812,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])=C(C([H])([H])[H])C1([H])[H],-87.66238403320312,OK
118813,[H]OC([H])([H])C([H])([H])[C@@]1([H])OC(C([H])([H])[H])[NH2+]C1([H])[H],-76.16124725341797,OK
118814,[H]C1=C(C([H])([H])[H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H],-95.1850814819336,OK
118815,[H]C([H])([H])C1[NH2+]C([H])([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])O1,-83.6943130493164,OK
118816,[H]C1=C(C([H])([H])[H])C([H])([H])[C@@]([H])(OC([H])([H])C([H])([H])[H])C1([H])[H],-87.69071197509766,OK
118817,[H]C([H])([H])C1[NH2+]C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])[H])O1,-76.3595962524414,OK
118818,[H]N([H])[C@H]1[NH2+]C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])[H])O1,-71.68949127197266,OK
118819,[H]C1=C(C([H])([H])[H])C([H])([H])[C@@]([H])(C([H])([H])OC([H])([H])[H])C1([H])[H],-87.50581359863281,OK
118820,[H]C([H])([H])OC([H])([H])[C@]1([H])OC(C([H])([H])[H])[NH2+]C1([H])[H],-75.92989349365234,OK
118821,[H]C1=C([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C1=O,-83.58570861816406,OK
118822,[H]C1=C([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])[H])C1=O,-79.20603942871094,OK
118823,[H]C1=C([H])C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])[H])C1=O,-75.9568099975586,OK
118824,[H]C1=C([H])C([H])([H])[C@]([H])(C([H])([H])OC([H])([H])[H])C1=O,-75.85452270507812,OK
118825,[H]OC([H])([H])C([H])([H])[C@]1([H])C(=O)C([H])=C([H])C1([H])[H],-76.07191467285156,OK
118826,[H]OC([H])([H])C([H])([H])N1C(=O)C([H])=C([H])C1([H])[H],-71.73330688476562,OK
118827,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])=C([H])[C@]1([H])C([H])([H])[H],-87.40325164794922,OK
118828,[H]OC([H])([H])C([H])([H])[C@]1([H])O[C+]([H])[NH2+][C@]1([H])C([H])([H])[H],-75.8421401977539,OK
118829,[H]C1=C([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H],-94.92655181884766,OK
118830,[H]O[C@]1([H])C([H])=C([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],-87.60777282714844,OK
118831,[H][C+]1[NH2+][C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])O1,-83.36714935302734,OK
118832,[H]C1=C([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(OC([H])([H])C([H])([H])[H])C1([H])[H],-87.46276092529297,OK
118833,[H]O[C@]1([H])C([H])=C([H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])[H],-80.14009857177734,OK
118834,[H][C+]1[NH2+][C@@]([H])(C([H])([H])[H])[C@@]([H])(OC([H])([H])C([H])([H])[H])O1,-76.06263732910156,OK
118835,[H]C1=C([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])OC([H])([H])[H])C1([H])[H],-87.21663665771484,OK
118836,[H]O[C@]1([H])C([H])=C([H])C([H])([H])[C@]1([H])C([H])([H])OC([H])([H])[H],-79.92466735839844,OK
118837,[H][C+]1[NH2+][C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])OC([H])([H])[H])O1,-75.5865478515625,OK
118838,[H]OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])=C([H])[C@@]1([H])O[H],-80.07960510253906,OK
118839,[H]C1([H])O[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C1=O,-80.92335510253906,OK
118840,[H][N-]C1O[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],-83.62554931640625,OK
118841,[H]C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C(=O)C([H])([H])C1([H])[H],-88.49391174316406,OK
118842,[H]N1C(=O)C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],-84.29911041259766,OK
118843,[H]C([H])([H])C([H])([H])C([H])([H])[C@]1([H])OC(=O)C([H])([H])C1([H])[H],-81.79835510253906,OK
